date,month,season,year,solar_radiation_sum,temperature_maximum,temperature_minimum,rainfall_sum,humidity_average
23/09/2015,9,Fall,2015,28451,26.34,10.6,0,50.75416667
24/09/2015,9,Fall,2015,31968.4,27.91,9.82,0,50.60791667
25/09/2015,9,Fall,2015,30122,30.31,10.99,0,34.13895833
26/09/2015,9,Fall,2015,24989.2,30.31,10.99,0,32.29625
27/09/2015,9,Fall,2015,25619.6,29.9,13.32,3,53.12395833
28/09/2015,9,Fall,2015,27480.9,25.56,10.6,0,60.80041667
29/09/2015,9,Fall,2015,26510.5,24.4,9.82,0,61.56375
30/09/2015,9,Fall,2015,26089.6,25.17,11.38,0,64.87541667
01/10/2015,10,Fall,2015,28329.4,25.95,9.42,0,52.026875
02/10/2015,10,Fall,2015,28383.1,26.34,11.38,0,44.16270833
03/10/2015,10,Fall,2015,17964.7,25.95,15.62,0,51.40520833
04/10/2015,10,Fall,2015,12890.7,24.4,17.14,0,61.17729167
05/10/2015,10,Fall,2015,15235.30286,24.79,16.76,1.8,72.57270833
06/10/2015,10,Fall,2015,18603.44348,21.71,14.09,0.4,77.55125
07/10/2015,10,Fall,2015,25785.5,22.48,9.03,0,67.82270833
08/10/2015,10,Fall,2015,28050.6,23.63,6.62,0,61.02895833
09/10/2015,10,Fall,2015,25649.3,24.01,8.23,0,65.18645833
10/10/2015,10,Fall,2015,19136,25.17,8.23,0,58.1575
11/10/2015,10,Fall,2015,17316.8,22.86,12.93,0.8,77.768125
12/10/2015,10,Fall,2015,18008.3,22.09,14.47,0,76.3825
13/10/2015,10,Fall,2015,15958.4,21.71,8.23,0.2,85.69541667
14/10/2015,10,Fall,2015,27247.95616,17.14,3.31,0.2,71.9125
15/10/2015,10,Fall,2015,50683.47185,22.2,0.8,0,55.25104167
16/10/2015,10,Fall,2015,41662.61494,24.2,5.4,0,53.15083333
17/10/2015,10,Fall,2015,27604.57005,25.8,11.5,4.9,78.48583333
18/10/2015,10,Fall,2015,16842.37242,21.3,13.3,3.5,88.51145833
19/10/2015,10,Fall,2015,19712.71782,22.5,14.3,0.5,80.569375
20/10/2015,10,Fall,2015,32961.61913,24.13,10.11,0,73.43375
21/10/2015,10,Fall,2015,35225.33329,22.63,2.6,0,69.55979167
22/10/2015,10,Fall,2015,43209.09734,21.6,2.3,0,63.90625
23/10/2015,10,Fall,2015,31050.10755,21.4,5.3,0,69.576875
24/10/2015,10,Fall,2015,29116.11897,21.5,8.7,0,68.174375
25/10/2015,10,Fall,2015,38527.86645,22.2,9.3,0,70.69541667
26/10/2015,10,Fall,2015,17082.68539,18.6,13.5,0.7,86.47604167
27/10/2015,10,Fall,2015,34565.54783,16.7,10.7,1.4,82.25979167
28/10/2015,10,Fall,2015,31972.36521,17.5,8.5,0.6,84.46291667
29/10/2015,10,Fall,2015,20128.71724,19.81,10.21,0,81.52104167
30/10/2015,10,Fall,2015,21182.1,24.4,7.03,0,76.81208333
31/10/2015,10,Fall,2015,17315.6,21.71,13.32,0,71.80125
01/11/2015,11,Fall,2015,10518.2,18.66,12.16,0,71.26479167
02/11/2015,11,Fall,2015,12119.4,16.38,9.42,10.6,92.57916667
03/11/2015,11,Fall,2015,9256.7,16.76,9.03,2.6,91.971875
04/11/2015,11,Fall,2015,9114.1,17.9,9.03,0.2,93.13208333
05/11/2015,11,Fall,2015,11034.2,19.04,11.77,0,89.29583333
06/11/2015,11,Fall,2015,19550.6,21.71,9.82,0,86.26145833
07/11/2015,11,Fall,2015,19726.9,24.01,9.42,0,80.49791667
08/11/2015,11,Fall,2015,20117.8,23.24,10.6,0,72.34479167
09/11/2015,11,Fall,2015,20287,22.48,6.62,0,78.81854167
10/11/2015,11,Fall,2015,20355.5,22.09,4.57,0,72.20208333
11/11/2015,11,Fall,2015,19994.2,22.48,3.74,0,72.03125
12/11/2015,11,Fall,2015,19424.3,22.09,3.74,0,72.55208333
13/11/2015,11,Fall,2015,19003.2,21.33,4.15,0,75.59375
14/11/2015,11,Fall,2015,14331.9,18.66,5.4,0,86.583125
15/11/2015,11,Fall,2015,18755.6,19.04,3.31,0,84.04625
16/11/2015,11,Fall,2015,18247.6,17.52,2.89,0,87.28791667
17/11/2015,11,Fall,2015,12404.1,14.47,0.73,0,94.08125
18/11/2015,11,Fall,2015,15991.3,18.66,-1.06,0.2,80.96979167
19/11/2015,11,Fall,2015,17358,20.19,4.15,0,78.13541667
20/11/2015,11,Fall,2015,14011.8,19.81,4.99,0,84.41104167
21/11/2015,11,Fall,2015,11649,17.14,2.46,0,68.11041667
22/11/2015,11,Fall,2015,11220.4,9.42,0.73,0,74.101875
23/11/2015,11,Fall,2015,18154,10.99,-1.06,0,67.19791667
24/11/2015,11,Fall,2015,13271.8,12.16,-0.16,0,68.36458333
25/11/2015,11,Fall,2015,11436.7,16.76,5.4,0,65.63194444
26/11/2015,11,Fall,2015,16425.6,17.9,5.4,0,44.76736111
27/11/2015,11,Fall,2015,16551.8,18.28,4.57,0,72.37847222
28/11/2015,11,Fall,2015,16785.7,17.52,1.6,0,78.13194444
29/11/2015,11,Fall,2015,17344.1,14.85,-1.97,0,72.90625
30/11/2015,11,Fall,2015,17479,16,-2.44,0,66.625
01/12/2015,12,Winter,2015,16267.7,16,-2.9,0,58.94097222
02/12/2015,12,Winter,2015,14085.8,15.62,-0.61,0,66.15277778
03/12/2015,12,Winter,2015,14416.43774,17.52,-0.61,0,78.67688679
04/12/2015,12,Winter,2015,14077.6,17.9,0.29,0,74.16319444
05/12/2015,12,Winter,2015,15525.2,20.95,3.74,0,61.81597222
06/12/2015,12,Winter,2015,15103.9,16.76,3.31,0,74.3125
07/12/2015,12,Winter,2015,8144.3,13.32,5.81,0,92.65625
08/12/2015,12,Winter,2015,9889.3,14.47,4.99,0,86.72916667
09/12/2015,12,Winter,2015,10321.4,15.62,3.31,0,89.66493056
10/12/2015,12,Winter,2015,12701.5,15.23,2.89,0,88.734375
11/12/2015,12,Winter,2015,10025.3,15.23,4.15,0,86.28472222
12/12/2015,12,Winter,2015,8108.9,11.77,5.4,0,88.70659722
13/12/2015,12,Winter,2015,9412.6,14.09,2.89,0,90.21875
14/12/2015,12,Winter,2015,7349.3,16.38,7.83,0,78.36284722
15/12/2015,12,Winter,2015,12276.8,18.66,6.22,0,66.14930556
16/12/2015,12,Winter,2015,11402.7,15.62,2.03,0,74.60069444
17/12/2015,12,Winter,2015,11596.6,15.62,2.03,0,72.47048611
18/12/2015,12,Winter,2015,12196.5,17.9,4.15,0,63.53819444
19/12/2015,12,Winter,2015,13619.3,18.66,2.46,0,61.76041667
20/12/2015,12,Winter,2015,12977.8,17.9,3.31,0,61.29861111
21/12/2015,12,Winter,2015,14384.3,14.85,2.89,0,88.43402778
22/12/2015,12,Winter,2015,14839.2,17.52,0.73,0,83.30729167
23/12/2015,12,Winter,2015,14048.2,15.23,0.29,0,80.72569444
24/12/2015,12,Winter,2015,12314.2,13.32,2.03,0,93.34027778
25/12/2015,12,Winter,2015,13111.5,13.7,-1.97,0,93.50520833
26/12/2015,12,Winter,2015,11926.7,12.93,0.73,0,90.83506944
27/12/2015,12,Winter,2015,11466.7,15.23,-0.16,0,84.98263889
28/12/2015,12,Winter,2015,8577.8,15.62,7.03,0,76.04861111
29/12/2015,12,Winter,2015,7929.3,11.38,2.46,0.4,97.55381944
30/12/2015,12,Winter,2015,12480.3,13.32,3.74,0,89.42013889
31/12/2015,12,Winter,2015,4210.1,12.93,6.62,0,97.75347222
01/01/2016,1,Winter,2016,8451.5,17.14,7.83,8.8,89.99826389
02/01/2016,1,Winter,2016,12092.7,11.77,3.74,0,93.73611111
03/01/2016,1,Winter,2016,3739.1,13.32,3.74,0,97.19618056
04/01/2016,1,Winter,2016,3751.3,14.47,7.43,10,95.77430556
05/01/2016,1,Winter,2016,14073.8,10.21,2.03,0,92.50694444
06/01/2016,1,Winter,2016,7846.4,9.42,1.17,0,98.14409722
07/01/2016,1,Winter,2016,11039.4,16,9.03,0,91.08159722
08/01/2016,1,Winter,2016,5226.7,13.7,10.6,0,94.22222222
09/01/2016,1,Winter,2016,10606.6,12.55,9.42,8.4,93.4375
10/01/2016,1,Winter,2016,7530.1,14.09,9.42,1,85.75347222
11/01/2016,1,Winter,2016,11570.3,13.32,4.99,2.2,84.32465278
12/01/2016,1,Winter,2016,12016.7,10.99,1.6,0,93.48784722
13/01/2016,1,Winter,2016,13688.7,11.77,0.29,0,91.36284722
14/01/2016,1,Winter,2016,3451.3,9.42,2.46,0.8,98.40625
15/01/2016,1,Winter,2016,15907.8,11.38,2.03,0.6,77.38888889
16/01/2016,1,Winter,2016,16628,10.21,-1.06,0,67.77083333
17/01/2016,1,Winter,2016,12934,6.62,-4.33,0,79.796875
18/01/2016,1,Winter,2016,6190.5,9.42,2.46,0,93.56770833
19/01/2016,1,Winter,2016,12086.8,9.82,0.73,0,87.92361111
20/01/2016,1,Winter,2016,12991.6,10.99,0.73,0,92.0625
21/01/2016,1,Winter,2016,6027.8,10.21,5.4,0,98.21527778
22/01/2016,1,Winter,2016,5366.4,12.55,7.83,0,100
23/01/2016,1,Winter,2016,13433,17.9,7.43,0,93.53993056
24/01/2016,1,Winter,2016,17454.3,20.95,4.99,0,85.61631944
25/01/2016,1,Winter,2016,14170.5,17.9,5.4,0,87.66145833
26/01/2016,1,Winter,2016,9782.4,14.09,4.57,0,97.56770833
27/01/2016,1,Winter,2016,3688,10.6,4.99,0,99.84375
28/01/2016,1,Winter,2016,5625,9.82,5.4,2.6,99.80381944
29/01/2016,1,Winter,2016,5410.5,10.6,6.22,1.2,99.54340278
30/01/2016,1,Winter,2016,17080.1,13.7,2.89,0,92.953125
31/01/2016,1,Winter,2016,15780.4,16,4.57,0,92.16145833
01/02/2016,2,Winter,2016,19122,16.76,2.03,0,88.63368056
02/02/2016,2,Winter,2016,14429.1,15.23,0.73,0,93.80208333
03/02/2016,2,Winter,2016,18513.1,16.38,2.03,0,73.56076389
04/02/2016,2,Winter,2016,20910.4,13.32,0.73,0,56.97222222
05/02/2016,2,Winter,2016,15640.7,12.16,0.73,0,84.53993056
06/02/2016,2,Winter,2016,6782.9,12.93,0.73,0,88.95486111
07/02/2016,2,Winter,2016,15262,12.16,4.15,12.2,84.12847222
08/02/2016,2,Winter,2016,6701.8,10.99,4.99,0,95.86458333
09/02/2016,2,Winter,2016,6467.9,13.7,9.03,0.2,89.00347222
10/02/2016,2,Winter,2016,3798.2,15.23,9.42,0,94.80555556
11/02/2016,2,Winter,2016,9720.6,16.38,10.6,8.4,93.53298611
12/02/2016,2,Winter,2016,2066.8,13.7,9.42,5.6,99.40451389
13/02/2016,2,Winter,2016,5165.131034,14.85,12.16,1,99.11896552
14/02/2016,2,Winter,2016,10020.2,12.55,3.74,2.2,85.30034722
15/02/2016,2,Winter,2016,12205.7,10.6,0.29,0,67.71527778
16/02/2016,2,Winter,2016,23357.3,10.21,-1.97,0,59.61458333
17/02/2016,2,Winter,2016,21974.8,9.82,-3.37,0.2,66.38541667
18/02/2016,2,Winter,2016,15336.6,10.21,2.46,2.2,94.375
19/02/2016,2,Winter,2016,23939.4,12.93,-1.06,0,70.84895833
20/02/2016,2,Winter,2016,24875.4,15.23,-1.97,0,63.46875
21/02/2016,2,Winter,2016,18131.8,15.62,-0.61,0,68.13194444
22/02/2016,2,Winter,2016,21132,16.38,0.29,0,72.84027778
23/02/2016,2,Winter,2016,24471.9,16.76,4.15,0,73.44444444
24/02/2016,2,Winter,2016,14119.6,14.09,2.03,2.8,90.78819444
25/02/2016,2,Winter,2016,24064.6,14.09,6.22,0,78.609375
26/02/2016,2,Winter,2016,7476.7,11.38,2.46,7.8,96.55729167
27/02/2016,2,Winter,2016,18261.9,8.63,2.03,3.2,71.80208333
28/02/2016,2,Winter,2016,4863.1,9.82,3.74,0.4,80.77430556
29/02/2016,2,Winter,2016,25616.7,13.32,2.03,0,60.04513889
01/03/2016,3,Spring,2016,27023.1,17.9,-0.61,0,52.12326389
02/03/2016,3,Spring,2016,26129.3,19.81,2.03,0,59.16666667
03/03/2016,3,Spring,2016,26837.1,16.38,4.15,0,57.98611111
04/03/2016,3,Spring,2016,22943.1,17.14,1.6,1.8,73.81944444
05/03/2016,3,Spring,2016,25940.7,12.16,1.17,0,68.21180556
06/03/2016,3,Spring,2016,23772,13.32,1.17,0,60.86111111
07/03/2016,3,Spring,2016,18081.5,12.55,2.89,2.8,72.43923611
08/03/2016,3,Spring,2016,26475.6,12.93,1.17,0,57.13541667
09/03/2016,3,Spring,2016,15745.8,14.09,1.17,0,69.28125
10/03/2016,3,Spring,2016,19924.6,12.93,2.46,0,55.75
11/03/2016,3,Spring,2016,29852.5,14.85,1.17,0,53.30208333
12/03/2016,3,Spring,2016,29650.6,13.7,-1.51,0,59.8125
13/03/2016,3,Spring,2016,30478.2,16,-1.06,0,49.21875
14/03/2016,3,Spring,2016,30463.3,14.47,-0.61,0,46.6875
15/03/2016,3,Spring,2016,24730.7,16,-1.06,0,61.82291667
16/03/2016,3,Spring,2016,29249.4,17.52,1.17,0,63.50347222
17/03/2016,3,Spring,2016,28476.7,17.9,-0.16,0,56.17013889
18/03/2016,3,Spring,2016,17431.8,16,1.6,1.6,71.37673611
19/03/2016,3,Spring,2016,16715.9,14.09,5.4,18.4,91.58159722
20/03/2016,3,Spring,2016,17057,14.85,2.89,0.2,90.85069444
21/03/2016,3,Spring,2016,17413.3,14.47,3.74,9.2,93.28125
22/03/2016,3,Spring,2016,15167.9,12.93,5.81,2.4,91.49652778
23/03/2016,3,Spring,2016,29998.1,15.62,2.46,0,77.02604167
24/03/2016,3,Spring,2016,33128.2,18.66,2.89,0,57.00347222
25/03/2016,3,Spring,2016,23540.7,18.28,3.74,0,67.71180556
26/03/2016,3,Spring,2016,30999.4,17.9,5.4,0,85.125
27/03/2016,3,Spring,2016,31494.5,16,8.23,1.2,71.24131944
28/03/2016,3,Spring,2016,19777.2,14.47,7.43,0,81.08159722
29/03/2016,3,Spring,2016,28245.5,19.81,8.23,0,74.65451389
30/03/2016,3,Spring,2016,33294.7,24.79,4.15,0,62.12847222
31/03/2016,3,Spring,2016,24381.1,14.85,4.57,0,65.58506944
01/04/2016,4,Spring,2016,34288,15.23,-0.16,0,49.02777778
02/04/2016,4,Spring,2016,32240.9,19.04,-0.16,0,47.79861111
03/04/2016,4,Spring,2016,14437.2,15.23,6.22,0,66.88541667
04/04/2016,4,Spring,2016,4622.5,10.99,7.03,31.4,99.29340278
05/04/2016,4,Spring,2016,27455.5,16.76,6.22,1.2,73.15104167
06/04/2016,4,Spring,2016,35637.4,20.19,3.74,0,61.47569444
07/04/2016,4,Spring,2016,36725.9,20.57,3.74,0,61.06597222
08/04/2016,4,Spring,2016,35010,15.23,2.89,0,51.39930556
09/04/2016,4,Spring,2016,36973.2,19.04,3.74,0,53.26388889
10/04/2016,4,Spring,2016,18279.9,15.23,5.4,2.2,84.50868056
11/04/2016,4,Spring,2016,26836.2,14.85,4.57,3.8,87.33159722
12/04/2016,4,Spring,2016,15276,14.09,7.83,11.4,97.68229167
13/04/2016,4,Spring,2016,26964.4,16.38,7.03,0,79.88194444
14/04/2016,4,Spring,2016,35156,20.95,7.43,0,72.34375
15/04/2016,4,Spring,2016,28759.4,20.57,7.43,2.2,73.55034722
16/04/2016,4,Spring,2016,20023.5,19.42,10.21,10,94.40798611
17/04/2016,4,Spring,2016,33822.2,17.9,7.83,0,78.31770833
18/04/2016,4,Spring,2016,36763.6,22.86,4.57,0,69.77951389
19/04/2016,4,Spring,2016,5129.6,15.23,10.6,6.8,91.02430556
20/04/2016,4,Spring,2016,15983.2,15.62,7.43,17,93.984375
21/04/2016,4,Spring,2016,25864.7,18.28,7.03,0.4,81.671875
22/04/2016,4,Spring,2016,21909.1,17.52,9.03,3.2,86.67013889
23/04/2016,4,Spring,2016,29403.2,20.95,7.03,1.2,85.89756944
24/04/2016,4,Spring,2016,37200.8,19.81,4.57,0,71.20138889
25/04/2016,4,Spring,2016,40088.4,20.95,3.31,0,53.32638889
26/04/2016,4,Spring,2016,37185,22.48,5.81,0,58.39930556
27/04/2016,4,Spring,2016,29169.9,23.24,9.42,0,61.98263889
28/04/2016,4,Spring,2016,28240.7,20.57,7.83,0,79.609375
29/04/2016,4,Spring,2016,16944.7,19.81,9.82,2.6,90.55381944
30/04/2016,4,Spring,2016,39942.4,20.57,7.43,0.2,66.27256944
01/05/2016,5,Spring,2016,41213.7,18.28,2.03,0,44.27777778
02/05/2016,5,Spring,2016,41889.9,24.79,1.6,0,34.85416667
03/05/2016,5,Spring,2016,41484.9,27.12,5.81,0,40.12152778
04/05/2016,5,Spring,2016,40074.5,27.91,8.63,0,32.93402778
05/05/2016,5,Spring,2016,12572.4,19.04,12.55,0,55.65625
06/05/2016,5,Spring,2016,17866.1,17.14,9.82,8.4,91.921875
07/05/2016,5,Spring,2016,19160.9,17.52,10.6,0.1,85.640625
08/05/2016,5,Spring,2016,7622.3,14.09,9.42,25.9,98.97916667
09/05/2016,5,Spring,2016,18111.1,16.76,9.82,8.1,92.59548611
10/05/2016,5,Spring,2016,11622.1,14.09,7.43,5.4,97.26215278
11/05/2016,5,Spring,2016,24627.7,17.14,5.4,4.8,88.25694444
12/05/2016,5,Spring,2016,23958.7,16.76,8.23,1.2,89.84895833
13/05/2016,5,Spring,2016,17809.9,17.9,8.23,0,89.33159722
14/05/2016,5,Spring,2016,26899.3,19.42,7.43,0,77.91666667
15/05/2016,5,Spring,2016,36608.8,23.24,10.99,0,69.25520833
16/05/2016,5,Spring,2016,41823.5,24.01,6.62,0,61.63888889
17/05/2016,5,Spring,2016,35414.6,25.17,7.43,0,64.78298611
18/05/2016,5,Spring,2016,40577.3,26.73,12.16,0,61.54340278
19/05/2016,5,Spring,2016,41935.4,26.73,10.99,0,50.57986111
20/05/2016,5,Spring,2016,41923.6,28.31,9.42,0,53.42361111
21/05/2016,5,Spring,2016,36926.3,29.9,14.47,0,58.86458333
22/05/2016,5,Spring,2016,37843.6,23.24,10.21,0,57.10763889
23/05/2016,5,Spring,2016,34204.6,23.24,6.62,0,44.73611111
24/05/2016,5,Spring,2016,,27.52,14.09,0,47.42105263
25/05/2016,5,Spring,2016,21605.9,20.95,12.55,0,73.76736111
26/05/2016,5,Spring,2016,32219.8,24.79,10.6,0,59.62847222
27/05/2016,5,Spring,2016,40415.2,26.73,11.77,0,56.64583333
28/05/2016,5,Spring,2016,25608.8,23.24,10.6,1,79.82638889
29/05/2016,5,Spring,2016,26424.6,20.57,10.21,0,79.73611111
30/05/2016,5,Spring,2016,39317.8,23.63,9.42,0,58.76909722
31/05/2016,5,Spring,2016,42267.1,25.17,8.23,0,50.46527778
01/06/2016,6,Summer,2016,44416.1,27.52,6.62,0,40.55902778
02/06/2016,6,Summer,2016,43026.7,29.5,7.83,0,30.91319444
03/06/2016,6,Summer,2016,35155.1,30.71,13.7,0,38.29513889
04/06/2016,6,Summer,2016,40490.6,28.31,13.7,2,47.66840278
05/06/2016,6,Summer,2016,38704.9,29.9,11.38,0,41.08680556
06/06/2016,6,Summer,2016,38223.9,31.12,14.09,0,44.94097222
07/06/2016,6,Summer,2016,43026.3,33.59,13.7,0,40.65972222
08/06/2016,6,Summer,2016,43516.2,35.27,16.38,0,33.84722222
09/06/2016,6,Summer,2016,41573.9,36.13,15.62,0,35.51041667
10/06/2016,6,Summer,2016,39559.9,31.12,17.9,0,45.45138889
11/06/2016,6,Summer,2016,42589.6,31.93,16.76,0,44.89236111
12/06/2016,6,Summer,2016,41069.7,33.17,14.47,0,36.42361111
13/06/2016,6,Summer,2016,44338.6,34.01,18.28,0,42.15972222
14/06/2016,6,Summer,2016,44606.1,31.12,15.23,0,39.41666667
15/06/2016,6,Summer,2016,47623.536,23.24,12.55,0.4,62.91551724
16/06/2016,6,Summer,2016,,22.09,9.82,0,58.97916667
17/06/2016,6,Summer,2016,,24.79,9.42,0,47.93402778
18/06/2016,6,Summer,2016,,25.95,9.82,0,42.53472222
19/06/2016,6,Summer,2016,,29.1,8.23,0,39.31597222
20/06/2016,6,Summer,2016,,31.93,12.55,0,40.77469136
21/06/2016,6,Summer,2016,,34.6,16.2,0,33.80354167
22/06/2016,6,Summer,2016,,35.5,17.7,0,26.71520833
23/06/2016,6,Summer,2016,,34.4,18.2,0,31.66833333
24/06/2016,6,Summer,2016,,35.7,16.2,0,31.483125
25/06/2016,6,Summer,2016,,33.9,13.4,0,33.61333333
26/06/2016,6,Summer,2016,,33.6,15.8,0,41.90645833
27/06/2016,6,Summer,2016,,35.2,18.3,0,40.90479167
28/06/2016,6,Summer,2016,,35.9,18.7,0,46.03458333
29/06/2016,6,Summer,2016,,35.5,19.8,0,41.23854167
30/06/2016,6,Summer,2016,,34.2,14.7,0,34.67270833
01/07/2016,7,Summer,2016,,35,16.5,0,32.729375
02/07/2016,7,Summer,2016,,36.6,16.9,0,29.40875
03/07/2016,7,Summer,2016,,37.4,16.9,0,38.205
04/07/2016,7,Summer,2016,,34.9,20.6,0,54.90895833
05/07/2016,7,Summer,2016,,35.9,16.3,1,49.35958333
06/07/2016,7,Summer,2016,,36.4,19.2,0,54.39854167
07/07/2016,7,Summer,2016,,32,21,0,47.554375
08/07/2016,7,Summer,2016,,36,18.3,0.2,49.40416667
09/07/2016,7,Summer,2016,,37.8,18.2,0,37.81375
10/07/2016,7,Summer,2016,,39.1,22.8,0,32.37166667
11/07/2016,7,Summer,2016,,37.9,23,0,29.81604167
12/07/2016,7,Summer,2016,,34.1,15.8,0,32.56875
13/07/2016,7,Summer,2016,,31.4,16,0,37.33104167
14/07/2016,7,Summer,2016,,31.8,14.2,0,30.67125
15/07/2016,7,Summer,2016,,33.3,13.9,0,32.64541667
16/07/2016,7,Summer,2016,,35.2,19,0,40.614375
17/07/2016,7,Summer,2016,,37.2,18,0,29.07104167
18/07/2016,7,Summer,2016,,38.4,20.1,0,23.708125
19/07/2016,7,Summer,2016,,39.6,20.2,0,27.08416667
20/07/2016,7,Summer,2016,,37.7,21,0.6,31.54979167
21/07/2016,7,Summer,2016,,36.2,16.1,0,26.463125
22/07/2016,7,Summer,2016,,34.2,16.4,0,34.54104167
23/07/2016,7,Summer,2016,,33.3,17.8,0,36.67875
24/07/2016,7,Summer,2016,,35.4,18.1,0,38.1725
25/07/2016,7,Summer,2016,,37.3,17.9,0,33.833125
26/07/2016,7,Summer,2016,,38.9,17.9,0,29.636875
27/07/2016,7,Summer,2016,,38.7,22,0,33.14291667
28/07/2016,7,Summer,2016,,38.7,22.8,0,33.23770833
29/07/2016,7,Summer,2016,,39.9,22.8,0,28.32729167
30/07/2016,7,Summer,2016,,37.1,21.9,0,25.55604167
31/07/2016,7,Summer,2016,,34.5,15.9,0,33.65375
01/08/2016,8,Summer,2016,,35.9,18.3,0,34.7925
02/08/2016,8,Summer,2016,,38.4,19.6,0,34.90166667
03/08/2016,8,Summer,2016,,38.6,18.6,0,31.014375
04/08/2016,8,Summer,2016,,37.3,17.6,0,28.31916667
05/08/2016,8,Summer,2016,,34.8,21.7,0,36.18541667
06/08/2016,8,Summer,2016,,36.8,16.6,0,27.588125
07/08/2016,8,Summer,2016,,36.7,19.9,0,37.22395833
08/08/2016,8,Summer,2016,,,,0,30.196875
09/08/2016,8,Summer,2016,,,,0,34.67333333
10/08/2016,8,Summer,2016,,30.3,19.2,0,54.18166667
11/08/2016,8,Summer,2016,,32.1,15.2,0,32.87229167
12/08/2016,8,Summer,2016,,33.5,17.6,0,44.03770833
13/08/2016,8,Summer,2016,,34.8,17.1,0,33.90958333
14/08/2016,8,Summer,2016,,35.2,18.2,0,31.609375
15/08/2016,8,Summer,2016,,36,19.2,0,36.09729167
16/08/2016,8,Summer,2016,,35.3,20.9,0,34.68083333
17/08/2016,8,Summer,2016,,34.4,16.5,0,27.85833333
18/08/2016,8,Summer,2016,,34.1,16.5,0,33.75270833
19/08/2016,8,Summer,2016,,34.5,17,0,35.04354167
20/08/2016,8,Summer,2016,,33.6,21.5,0,42.98541667
21/08/2016,8,Summer,2016,,34.5,17.4,0,45.48416667
22/08/2016,8,Summer,2016,,36.3,19.8,0,45.30041667
23/08/2016,8,Summer,2016,,37.1,22.2,0,37.47916667
24/08/2016,8,Summer,2016,,35.3,20,0,32.86208333
25/08/2016,8,Summer,2016,,35.7,16.7,0,30.783125
26/08/2016,8,Summer,2016,,35,18,0,36.6575
27/08/2016,8,Summer,2016,,36.8,20.4,0,36.81354167
28/08/2016,8,Summer,2016,,36.4,20,0,32.70354167
29/08/2016,8,Summer,2016,,35.8,17,0,32.239375
30/08/2016,8,Summer,2016,,34.7,17.5,0,41.6775
31/08/2016,8,Summer,2016,,34.4,19.3,0,48.153125
01/09/2016,9,Fall,2016,,,,0,44.26395833
02/09/2016,9,Fall,2016,,,,0,37.42791667
03/09/2016,9,Fall,2016,,37.3,18.8,0,32.03395833
04/09/2016,9,Fall,2016,,38.8,19.4,0,29.25104167
05/09/2016,9,Fall,2016,,39.8,18.2,0,28.010625
06/09/2016,9,Fall,2016,,40.2,18.2,0,22.880625
07/09/2016,9,Fall,2016,,40,17.7,0,24.25291667
08/09/2016,9,Fall,2016,,34.4,15.9,0,30.31125
09/09/2016,9,Fall,2016,,31.9,17.4,0,39.369375
10/09/2016,9,Fall,2016,,33.2,14.7,0,37.49541667
11/09/2016,9,Fall,2016,,34.3,15.8,0,42.30083333
12/09/2016,9,Fall,2016,,35.1,18.6,0.1,45.40354167
13/09/2016,9,Fall,2016,,25.1,14.4,11.9,85.69958333
14/09/2016,9,Fall,2016,,20.4,10.6,0,64.02083333
15/09/2016,9,Fall,2016,,22,6.1,0,62.94416667
16/09/2016,9,Fall,2016,,25.9,8,0,59.79729167
17/09/2016,9,Fall,2016,,26.2,8.9,0,59.39395833
18/09/2016,9,Fall,2016,,25.6,8.7,0,51.15125
19/09/2016,9,Fall,2016,,26.8,7.5,0,50.87770833
20/09/2016,9,Fall,2016,,28.8,11.2,0,42.85770833
21/09/2016,9,Fall,2016,,29.9,8.5,0,42.98645833
22/09/2016,9,Fall,2016,,29.9,10.5,0,41.43375
23/09/2016,9,Fall,2016,,29,11.6,0,46.15645833
24/09/2016,9,Fall,2016,,29.1,11.7,0,48.48375
25/09/2016,9,Fall,2016,,27.8,14.3,0,50.96416667
26/09/2016,9,Fall,2016,,28.6,15,0,50.40416667
27/09/2016,9,Fall,2016,,30,12.2,0,45.76625
28/09/2016,9,Fall,2016,,26.9,14.6,0,54.68375
29/09/2016,9,Fall,2016,,27.6,10.7,0,57.30520833
30/09/2016,9,Fall,2016,47989.36709,28.1,12.7,0,48.91895833
01/10/2016,10,Fall,2016,25858.5,28.5,13,0,44.52
02/10/2016,10,Fall,2016,27736.8,28.5,12,0,47.41458333
03/10/2016,10,Fall,2016,27443.3,30.3,10.2,0,44.99645833
04/10/2016,10,Fall,2016,26143.3,29.8,13.9,0,47.80291667
05/10/2016,10,Fall,2016,25768.1,30.4,11.9,0,43.91
06/10/2016,10,Fall,2016,25938.2,30.1,13.1,0,41.14458333
07/10/2016,10,Fall,2016,26366.7,28.5,8.8,0,34.3125
08/10/2016,10,Fall,2016,24228.2,28.6,6,0,31.3425
09/10/2016,10,Fall,2016,26228.4,27.9,5.9,0,41.60604167
10/10/2016,10,Fall,2016,25722.9,25.5,6.2,0,49.93979167
11/10/2016,10,Fall,2016,25990.5,25.5,5.6,0,51.49041667
12/10/2016,10,Fall,2016,2843,13.8,9.8,21.6,91.64979167
13/10/2016,10,Fall,2016,14612.8,17.3,11.5,8.4,93.244375
14/10/2016,10,Fall,2016,15738.2,20,9.1,0.6,87.73729167
15/10/2016,10,Fall,2016,25204.4,21.5,6.2,0,72.66541667
16/10/2016,10,Fall,2016,22046.9,23.4,6.6,0,69.74145833
